query_id,query_source_id,candidate_source_id,control_type,pipeline_query,pipeline_reference,resolution_query,resolution_reference,extractor,aggregator,similarity,seed,model,replicate,n_controls,label_match,raw_score,candidate_score_fixed,control_mean,control_median,control_mad,fits_score,fits_plus_score,log_ratio
additive:variance-query:0,0,1,same_pipeline_different_source,synthetic:additive,synthetic:additive,32x32,32x32,identity_residual,mean_8,ncc,20260808,additive,9,9,False,0.5066168254007474,0.5066168254007474,0.5119267044385544,0.5107369432042881,0.008717997224638174,1.0169377315740256,0.9919329943557799,-0.00809971999091752
additive:variance-query:0,0,1,same_pipeline_different_source,synthetic:additive,synthetic:additive,32x32,32x32,identity_residual,mean_8,ncc,20260808,additive,9,27,False,0.5066168254007474,0.5066168254007474,0.5113301319021859,0.5107369432042881,0.008717997224638174,1.0169377315740256,0.9919329943557799,-0.00809971999091752
additive:variance-query:0,0,1,same_pipeline_different_source,synthetic:additive,synthetic:additive,32x32,32x32,identity_residual,mean_8,ncc,20260808,additive,10,1,False,0.5066168254007474,0.5066168254007474,0.5114250411474016,0.5114250411474016,0.0,0.9905983959333183,0.9905983959333183,-0.009446078117299472
additive:variance-query:0,0,1,same_pipeline_different_source,synthetic:additive,synthetic:additive,32x32,32x32,identity_residual,mean_8,ncc,20260808,additive,10,3,False,0.5066168254007474,0.5066168254007474,0.5153083004756355,0.5160740115695457,0.0023518371404134264,0.9905983959333183,0.9816747482787672,-0.01849523905640882
additive:variance-query:0,0,1,same_pipeline_different_source,synthetic:additive,synthetic:additive,32x32,32x32,identity_residual,mean_8,ncc,20260808,additive,10,9,False,0.5066168254007474,0.5066168254007474,0.5138272921435302,0.5160740115695457,0.0023518371404134264,0.9905983959333183,0.9816747482787672,-0.01849523905640882
additive:variance-query:0,0,1,same_pipeline_different_source,synthetic:additive,synthetic:additive,32x32,32x32,identity_residual,mean_8,ncc,20260808,additive,10,27,False,0.5066168254007474,0.5066168254007474,0.5090058132815952,0.5114250411474016,0.008469006462753392,0.9905983959333183,0.9905983959333183,-0.009446078117299472
additive:variance-query:0,0,1,same_pipeline_different_source,synthetic:additive,synthetic:additive,32x32,32x32,identity_residual,mean_8,ncc,20260808,additive,11,1,False,0.5066168254007474,0.5066168254007474,0.5304594916594296,0.5304594916594296,0.0,0.955052804910521,0.955052804910521,-0.04598864692999194
additive:variance-query:0,0,1,same_pipeline_different_source,synthetic:additive,synthetic:additive,32x32,32x32,identity_residual,mean_8,ncc,20260808,additive,11,3,False,0.5066168254007474,0.5066168254007474,0.5135574555668286,0.5172758982741711,0.01318359338525854,0.955052804910521,0.9793938342981252,-0.02082143512057988
additive:variance-query:0,0,1,same_pipeline_different_source,synthetic:additive,synthetic:additive,32x32,32x32,identity_residual,mean_8,ncc,20260808,additive,11,9,False,0.5066168254007474,0.5066168254007474,0.5079622114019839,0.5142240918051195,0.01417442135230973,0.955052804910521,0.9852063205018889,-0.014904197305775857
additive:variance-query:0,0,1,same_pipeline_different_source,synthetic:additive,synthetic:additive,32x32,32x32,identity_residual,mean_8,ncc,20260808,additive,11,27,False,0.5066168254007474,0.5066168254007474,0.5078266652484008,0.5082876783346374,0.010524995781851454,0.955052804910521,0.9967127809602537,-0.0032926338138759004
additive:variance-query:0,0,1,same_pipeline_different_source,synthetic:additive,synthetic:additive,32x32,32x32,identity_residual,mean_8,ncc,20260808,additive,12,1,False,0.5066168254007474,0.5066168254007474,0.4905398123386567,0.4905398123386567,0.0,1.032774124867548,1.032774124867548,0.03224850685491698
additive:variance-query:0,0,1,same_pipeline_different_source,synthetic:additive,synthetic:additive,32x32,32x32,identity_residual,mean_8,ncc,20260808,additive,12,3,False,0.5066168254007474,0.5066168254007474,0.49875016297809266,0.49979022081736285,0.006130234960895653,1.032774124867548,1.0136589398892604,0.013566497396218069
additive:variance-query:0,0,1,same_pipeline_different_source,synthetic:additive,synthetic:additive,32x32,32x32,identity_residual,mean_8,ncc,20260808,additive,12,9,False,0.5066168254007474,0.5066168254007474,0.5056252088761655,0.5035983556705891,0.013058543331932404,1.032774124867548,1.0059938037846428,0.005975912398780814
additive:variance-query:0,0,1,same_pipeline_different_source,synthetic:additive,synthetic:additive,32x32,32x32,identity_residual,mean_8,ncc,20260808,additive,12,27,False,0.5066168254007474,0.5066168254007474,0.5059539538645637,0.5072123509561718,0.0077807056151453224,1.032774124867548,0.998825885145932,-0.0011748046669124435
